id_cliente,nome,idade,sexo,cor,casado,qt_filhos,cidade,renda,qt_carros,qt_cart_cred,casa_propria,credit_score,endivid,trabalha,Conta Corrente Plus,Cart�o Platinum,Seguro Residencial,Cr�dito Pessoal Flex,Investimento Renda Fixa
8422,Fernando Costa,39,M,Branca,Sim,4,Salvador,169135,2,0,Sim,573,39021,Não,1,1,0,0,0
8423,Patrícia Ferreira,79,F,Amarela,Não,1,Belo Horizonte,279348,0,0,Sim,756,49911,Não,1,0,1,0,1
8424,Fernando Gomes,18,M,Indígena,Não,0,São Paulo,204134,0,1,Sim,436,46507,Sim,1,0,1,1,0
8425,Pedro Silva,76,M,Preta,Não,0,Brasília,64229,1,1,Não,799,17885,Não,1,0,1,1,1
8426,Carolina Alves,32,F,Indígena,Sim,3,Porto Alegre,202868,3,4,Não,320,46819,Não,0,0,0,1,0
8427,Miguel Ferreira,76,M,Parda,Não,4,Belo Horizonte,143297,1,0,Sim,680,49155,Não,1,0,1,0,1
8428,Camila Ferreira,34,F,Amarela,Sim,1,São Paulo,237653,2,1,Sim,707,93841,Não,0,0,1,1,0
8429,Luiz Ferreira,42,M,Indígena,Não,3,Rio de Janeiro,182385,0,1,Sim,428,73514,Não,0,1,0,1,1
8430,Fernando Oliveira,18,M,Amarela,Não,1,Recife,66796,3,4,Sim,722,18488,Sim,1,1,0,1,0
8431,Maria Souza,23,F,Preta,Não,1,Rio de Janeiro,119919,0,5,Sim,460,34706,Não,1,1,0,1,1
8432,Miguel Souza,62,M,Branca,Não,1,Porto Alegre,32868,2,4,Não,318,1186,Não,1,0,0,1,0
8433,Camila Rodrigues,45,F,Parda,Não,1,Curitiba,88840,1,2,Sim,541,31876,Sim,1,0,0,0,1
8434,Beatriz Santos,31,F,Indígena,Sim,1,Brasília,48491,3,3,Sim,707,11603,Sim,0,1,1,1,0
8435,Laura Costa,28,F,Branca,Sim,3,São Paulo,261100,3,1,Sim,529,114995,Sim,1,1,0,0,0
8436,Juliana Pereira,52,F,Branca,Não,1,Porto Alegre,67928,3,4,Sim,404,16128,Sim,0,0,0,1,0
8437,Camila Oliveira,54,F,Preta,Não,2,Fortaleza,112739,1,4,Sim,414,16768,Não,1,1,1,0,1
8438,Ricardo Costa,44,M,Branca,Não,0,Salvador,94835,3,5,Não,616,14692,Não,1,1,0,0,1
8439,Eduardo Rodrigues,71,M,Parda,Não,2,Brasília,49895,2,5,Não,342,24016,Sim,1,0,0,0,0
8440,Antônio Alves,43,M,Amarela,Sim,1,Rio de Janeiro,274092,2,1,Não,329,80359,Sim,1,1,0,1,1
8441,João Ferreira,20,M,Preta,Não,4,Recife,160157,1,2,Sim,578,12954,Sim,0,1,1,1,0
8442,Beatriz Ferreira,24,F,Indígena,Sim,3,Porto Alegre,63010,3,0,Não,612,28447,Sim,1,0,1,1,1
8443,Beatriz Costa,46,F,Parda,Sim,3,Fortaleza,197381,2,0,Não,309,4605,Sim,1,1,0,1,1
8444,Pedro Alves,44,M,Amarela,Sim,2,Salvador,225320,0,2,Sim,687,34689,Não,0,1,1,0,1
8445,Juliana Alves,23,F,Parda,Não,4,Goiânia,238119,2,2,Não,377,30200,Sim,1,1,0,1,0
8446,Ana Souza,74,F,Indígena,Sim,2,Recife,265009,1,1,Não,691,24763,Sim,1,1,1,0,0
8447,Maria Alves,49,F,Parda,Sim,3,São Paulo,265066,3,5,Sim,803,63365,Sim,1,1,0,1,1
8448,Carlos Souza,74,M,Parda,Não,0,Recife,165600,2,4,Sim,653,76258,Sim,0,1,1,1,1
8449,Luiz Oliveira,31,M,Parda,Sim,4,Goiânia,50238,1,2,Sim,582,9194,Sim,1,1,1,1,0
8450,Carlos Alves,29,M,Amarela,Não,3,Recife,20490,1,0,Não,681,386,Não,1,1,0,1,1
8451,Juliana Alves,53,F,Amarela,Sim,3,Goiânia,54928,2,0,Sim,365,25014,Sim,1,0,0,0,1
8452,Antônio Alves,57,M,Preta,Não,4,São Paulo,262673,0,1,Não,413,97166,Sim,1,0,0,1,1
8453,Pedro Ferreira,45,M,Amarela,Sim,4,Salvador,256968,3,4,Sim,475,19674,Sim,1,1,0,1,0
8454,Laura Gomes,75,F,Preta,Sim,2,Brasília,83016,2,0,Não,442,10711,Sim,1,0,0,1,0
8455,Fernanda Pereira,31,F,Indígena,Não,1,Rio de Janeiro,210382,0,5,Sim,375,34623,Sim,1,1,1,0,1
8456,Laura Ferreira,21,F,Amarela,Sim,0,Salvador,144975,3,0,Sim,347,65993,Não,1,1,1,0,0
8457,Antônio Alves,57,M,Amarela,Não,2,Curitiba,31815,0,2,Não,740,10920,Sim,1,1,0,1,0
8458,Fernando Costa,65,M,Branca,Não,0,Brasília,189148,1,3,Não,656,50646,Não,0,0,0,1,0
8459,Antônio Ferreira,74,M,Branca,Não,2,Fortaleza,142288,0,4,Não,688,64438,Sim,0,1,0,1,1
8460,Camila Souza,67,F,Preta,Sim,3,Porto Alegre,101629,1,5,Sim,583,24348,Não,1,0,1,0,0
8461,Camila Gomes,45,F,Parda,Não,1,Brasília,204851,2,0,Sim,701,66327,Não,0,0,1,1,1
8462,Fernanda Souza,78,F,Indígena,Não,4,Salvador,103891,2,3,Sim,388,45289,Sim,1,0,0,0,1
8463,Maria Pereira,35,F,Amarela,Sim,1,Curitiba,245508,3,5,Não,552,106139,Sim,1,1,0,0,0
8464,Ana Santos,61,F,Indígena,Sim,3,Recife,147553,0,2,Não,613,34010,Sim,1,0,0,1,1
8465,João Ferreira,61,M,Amarela,Não,3,Curitiba,96151,3,2,Não,359,31785,Sim,1,1,0,1,0
8466,Fernando Alves,69,M,Indígena,Sim,1,Fortaleza,89995,2,1,Não,807,40901,Não,0,1,0,1,0
8467,Camila Silva,44,F,Amarela,Não,2,Rio de Janeiro,276158,3,3,Não,302,124478,Não,1,1,1,0,0
8468,Juliana Gomes,61,F,Branca,Sim,2,Fortaleza,197035,3,4,Não,764,72993,Sim,1,0,0,0,0
8469,Antônio Oliveira,77,M,Indígena,Sim,0,Porto Alegre,119678,2,2,Não,523,10719,Sim,1,1,0,0,0
8470,Carlos Rodrigues,45,M,Parda,Sim,2,Brasília,76982,1,2,Sim,805,8832,Não,1,0,1,0,0
8471,Beatriz Silva,37,F,Branca,Sim,3,Goiânia,156845,2,1,Sim,826,60670,Sim,1,1,1,0,0
8472,Pedro Souza,34,M,Parda,Sim,1,Brasília,274868,2,0,Não,396,45486,Não,1,0,0,0,0
8473,João Ferreira,65,M,Parda,Não,3,Goiânia,39825,1,0,Não,335,2631,Não,1,0,0,0,0
8474,Luiz Santos,50,M,Preta,Não,4,Recife,176869,2,4,Sim,417,54026,Sim,1,0,0,1,1
8475,Antônio Rodrigues,46,M,Preta,Não,1,São Paulo,76411,1,0,Não,848,21327,Não,1,1,1,1,0
8476,Miguel Ferreira,20,M,Preta,Não,1,Brasília,238214,1,5,Não,785,54277,Não,1,1,0,0,1
8477,Paulo Santos,18,M,Indígena,Não,1,São Paulo,25271,1,1,Não,527,12240,Não,0,0,0,0,1
8478,Luiz Costa,66,M,Branca,Não,4,Curitiba,85594,3,5,Não,795,18092,Sim,1,0,1,0,1
8479,Beatriz Santos,55,F,Indígena,Não,0,Porto Alegre,293008,1,3,Não,656,73995,Sim,1,0,1,1,0
8480,Fernanda Oliveira,72,F,Indígena,Não,3,Rio de Janeiro,53157,0,4,Não,664,2232,Sim,0,0,0,0,1
8481,Paulo Costa,50,M,Branca,Não,1,Recife,55424,0,2,Sim,564,6288,Não,1,1,1,1,1
8482,Laura Santos,53,F,Preta,Sim,0,Belo Horizonte,26565,3,3,Sim,420,6670,Não,1,0,0,1,0
8483,Carlos Alves,43,M,Parda,Sim,2,Salvador,287279,0,2,Não,500,48552,Não,0,1,0,0,0
8484,Pedro Costa,78,M,Branca,Não,2,Curitiba,242085,0,5,Sim,551,15071,Não,1,1,1,0,1
8485,Maria Ferreira,57,F,Preta,Sim,0,Porto Alegre,210341,0,1,Não,756,20658,Sim,1,0,0,1,1
8486,Maria Souza,42,F,Branca,Sim,1,Porto Alegre,133642,1,1,Sim,435,51430,Sim,1,0,1,0,1
8487,Pedro Rodrigues,71,M,Preta,Não,3,São Paulo,165903,3,3,Não,435,28108,Não,0,0,0,0,1
8488,João Souza,20,M,Amarela,Não,3,Curitiba,218990,2,2,Sim,846,48092,Não,1,0,0,0,0
8489,Pedro Souza,46,M,Preta,Não,4,Porto Alegre,20636,0,3,Sim,838,3714,Não,0,1,0,0,0
8490,Beatriz Alves,70,F,Amarela,Não,1,Belo Horizonte,178983,3,3,Não,549,79887,Não,1,0,0,1,1
8491,Ricardo Silva,69,M,Indígena,Sim,3,Porto Alegre,35470,3,2,Sim,619,1720,Sim,0,0,0,1,1
8492,Amanda Souza,76,F,Indígena,Não,3,Salvador,228542,1,4,Não,660,78376,Não,1,1,0,0,1
8493,Amanda Souza,41,F,Amarela,Sim,4,Recife,208087,1,3,Sim,518,6465,Sim,1,1,1,0,0
8494,Beatriz Pereira,78,F,Indígena,Não,1,Curitiba,31784,3,0,Sim,815,11944,Não,0,0,0,1,1
8495,Amanda Pereira,33,F,Amarela,Sim,3,Fortaleza,66973,3,4,Não,510,7954,Não,1,1,0,0,1
8496,Patrícia Silva,75,F,Parda,Não,3,Curitiba,137014,2,4,Sim,750,26326,Não,1,1,1,1,0
8497,Luiz Costa,36,M,Preta,Sim,0,Belo Horizonte,167104,2,4,Sim,565,73547,Não,1,0,1,0,1
8498,Beatriz Pereira,18,F,Parda,Sim,3,Brasília,236693,2,2,Não,345,10128,Sim,1,1,0,0,1
8499,Amanda Gomes,45,F,Branca,Sim,3,Recife,82859,1,4,Não,752,24016,Não,0,1,0,1,0
8500,Amanda Pereira,63,F,Parda,Não,2,Brasília,119730,2,4,Não,708,37234,Não,1,1,1,1,0
8501,Paulo Alves,57,M,Branca,Não,3,Porto Alegre,122504,1,1,Sim,767,9708,Sim,0,0,1,0,1
8502,Fernando Rodrigues,42,M,Indígena,Sim,1,Brasília,147478,0,4,Sim,565,2665,Não,1,1,1,0,1
8503,Maria Gomes,76,F,Preta,Não,3,Rio de Janeiro,251405,1,1,Sim,671,31622,Não,1,1,1,0,0
8504,Beatriz Souza,69,F,Branca,Sim,4,Brasília,121681,2,0,Não,516,59018,Sim,1,1,0,1,1
8505,Carolina Gomes,43,F,Amarela,Não,3,Fortaleza,194462,3,5,Não,314,22906,Não,1,0,0,0,1
8506,Eduardo Gomes,77,M,Preta,Sim,3,Belo Horizonte,195004,0,0,Sim,516,38710,Sim,1,1,1,1,1
8507,João Pereira,79,M,Parda,Sim,3,Curitiba,90660,3,2,Sim,594,32765,Não,1,0,1,1,1
8508,Patrícia Santos,37,F,Parda,Não,2,Salvador,62156,1,5,Sim,428,14756,Não,1,0,1,1,0
8509,Patrícia Ferreira,69,F,Parda,Sim,4,Salvador,156021,2,4,Não,408,31570,Não,0,0,0,0,1
8510,Pedro Costa,66,M,Amarela,Não,1,Salvador,207481,0,2,Sim,587,16292,Não,1,1,0,0,1
8511,Miguel Oliveira,61,M,Parda,Não,4,São Paulo,49185,3,5,Não,558,1351,Sim,1,1,0,0,0
8512,Fernando Silva,62,M,Parda,Não,1,Goiânia,290407,0,4,Sim,501,78594,Não,1,1,0,1,1
8513,Paulo Alves,19,M,Parda,Não,0,Brasília,95147,3,5,Sim,620,22920,Não,1,0,1,0,0
8514,Paulo Souza,37,M,Preta,Sim,2,Belo Horizonte,276180,0,1,Sim,424,40687,Não,1,1,0,0,1
8515,Laura Ferreira,26,F,Indígena,Sim,2,Recife,206233,2,5,Sim,587,5845,Não,0,0,1,0,0
8516,Miguel Alves,32,M,Branca,Sim,0,Recife,196182,0,4,Não,512,31902,Não,1,0,0,0,0
8517,Luiz Santos,53,M,Preta,Não,4,Fortaleza,296085,3,5,Não,651,94113,Sim,1,1,0,1,1
8518,Miguel Alves,27,M,Preta,Não,3,Porto Alegre,130561,3,2,Sim,417,33114,Sim,1,0,0,0,0
8519,Ricardo Souza,76,M,Parda,Não,3,Fortaleza,180039,0,3,Sim,469,79430,Sim,1,0,0,1,1
8520,Eduardo Ferreira,79,M,Branca,Sim,0,Salvador,89804,3,0,Sim,336,29357,Sim,1,0,1,1,0
8521,Paulo Souza,23,M,Preta,Não,0,Brasília,101699,1,2,Sim,731,50791,Não,1,1,0,0,1
8522,Amanda Pereira,44,F,Preta,Não,1,Rio de Janeiro,96938,3,1,Sim,708,29286,Sim,1,1,1,1,1
8523,Amanda Oliveira,38,F,Amarela,Não,0,Belo Horizonte,185721,0,2,Não,342,79660,Não,1,0,0,0,0
8524,Miguel Souza,39,M,Preta,Sim,2,Curitiba,126947,0,3,Sim,622,14481,Não,0,0,1,1,0
8525,Pedro Costa,71,M,Preta,Sim,4,São Paulo,193770,2,4,Não,406,27905,Sim,1,0,0,1,0
8526,João Silva,40,M,Branca,Sim,1,Goiânia,278805,1,2,Sim,302,43118,Não,1,0,1,1,0
8527,Miguel Pereira,21,M,Amarela,Não,1,Belo Horizonte,78425,0,5,Sim,528,16732,Sim,0,0,1,0,0
8528,Patrícia Silva,73,F,Indígena,Não,4,Recife,225662,0,2,Não,716,71871,Sim,1,1,0,1,1
8529,Luiz Gomes,63,M,Preta,Não,0,Brasília,41661,0,2,Não,507,15706,Não,1,1,0,0,0
8530,Eduardo Rodrigues,45,M,Preta,Não,0,Curitiba,85633,0,5,Não,342,27095,Sim,1,1,0,0,0
8531,Laura Santos,31,F,Amarela,Sim,1,Recife,43322,2,2,Não,724,6876,Não,1,0,0,1,0
8532,Amanda Silva,44,F,Preta,Sim,3,Goiânia,107707,1,0,Sim,539,5724,Sim,1,0,0,0,0
8533,João Ferreira,51,M,Branca,Não,2,Recife,175308,2,3,Sim,681,50325,Não,1,0,1,1,0
8534,Fernando Costa,44,M,Parda,Sim,4,Fortaleza,23266,0,0,Não,658,5233,Sim,1,0,1,1,1
8535,Laura Gomes,58,F,Indígena,Sim,3,Belo Horizonte,119489,1,2,Não,808,52138,Sim,1,0,1,1,1
8536,Carolina Costa,74,F,Branca,Sim,2,Porto Alegre,226452,3,5,Sim,424,4619,Sim,1,0,1,0,1
8537,Amanda Ferreira,63,F,Parda,Não,4,Goiânia,199277,2,3,Não,593,76271,Sim,1,0,0,1,1
8538,Amanda Oliveira,58,F,Preta,Não,0,São Paulo,218778,3,5,Não,772,104675,Não,1,1,0,1,1
8539,Amanda Ferreira,43,F,Amarela,Sim,0,Goiânia,140167,1,2,Sim,657,36181,Não,1,1,1,1,0
8540,Carolina Souza,51,F,Preta,Não,0,Rio de Janeiro,33727,2,2,Sim,422,2284,Sim,1,0,1,0,1
8541,Camila Souza,44,F,Amarela,Não,2,Recife,163916,1,4,Sim,449,26253,Sim,1,1,0,1,1
8542,Antônio Pereira,48,M,Parda,Sim,4,São Paulo,190979,3,0,Não,567,59198,Não,1,1,0,0,1
8543,Carolina Rodrigues,48,F,Amarela,Sim,4,Rio de Janeiro,113481,1,5,Não,846,7794,Sim,1,1,0,0,1
8544,Paulo Ferreira,74,M,Preta,Não,3,Salvador,262240,0,0,Sim,537,16043,Sim,1,0,0,0,0
8545,Camila Santos,29,F,Parda,Sim,4,Recife,196173,1,2,Sim,769,89320,Não,0,1,1,0,1
8546,Eduardo Silva,59,M,Preta,Não,0,São Paulo,73677,3,4,Sim,357,24553,Não,1,0,0,1,1
8547,Fernanda Rodrigues,44,F,Parda,Sim,4,Goiânia,37534,2,1,Não,490,14054,Sim,1,1,0,0,0
8548,Camila Oliveira,78,F,Amarela,Não,1,Goiânia,190748,1,4,Sim,415,36299,Não,0,1,0,1,1
8549,Amanda Ferreira,54,F,Amarela,Não,4,Rio de Janeiro,243319,2,0,Sim,610,43156,Sim,1,1,1,0,0
8550,Luiz Gomes,47,M,Indígena,Não,4,Porto Alegre,242761,3,5,Não,736,12346,Sim,1,1,0,1,0
8551,Camila Souza,52,F,Parda,Sim,4,Salvador,85612,3,2,Sim,670,27689,Sim,1,0,0,1,1
8552,Carolina Alves,47,F,Preta,Não,2,Porto Alegre,66622,3,4,Não,440,32775,Sim,1,0,0,1,0
8553,Luiz Souza,26,M,Indígena,Sim,2,Belo Horizonte,203219,0,1,Não,792,49064,Sim,1,0,1,0,1
8554,João Oliveira,71,M,Amarela,Não,1,São Paulo,274998,0,3,Sim,406,109433,Sim,0,1,0,1,0
8555,Paulo Souza,47,M,Branca,Sim,4,São Paulo,34565,1,0,Não,788,4732,Não,1,0,0,1,1
8556,João Souza,43,M,Indígena,Sim,4,Brasília,114774,2,4,Não,403,24822,Sim,1,1,0,1,1
8557,Miguel Oliveira,29,M,Branca,Não,1,Porto Alegre,277709,1,2,Sim,815,104585,Sim,1,1,0,1,1
8558,Eduardo Costa,27,M,Parda,Sim,0,Belo Horizonte,95179,2,5,Sim,650,35687,Sim,1,0,0,1,0
8559,Carolina Rodrigues,72,F,Indígena,Sim,0,Goiânia,255308,0,5,Não,694,125416,Sim,1,0,0,1,1
8560,Carlos Ferreira,39,M,Preta,Sim,1,Salvador,82046,2,1,Sim,760,18357,Não,0,0,1,1,0
8561,Antônio Pereira,78,M,Preta,Não,4,Belo Horizonte,86129,1,4,Não,826,1824,Não,1,0,0,1,1
8562,Beatriz Silva,54,F,Indígena,Sim,3,Porto Alegre,59217,0,2,Não,701,8872,Não,1,1,0,0,0
8563,Maria Santos,80,F,Branca,Não,0,Brasília,26134,0,1,Não,829,173,Não,1,1,0,0,0
8564,Fernanda Gomes,65,F,Preta,Sim,2,São Paulo,168247,2,4,Sim,371,59770,Sim,1,0,0,0,1
8565,Pedro Gomes,40,M,Preta,Sim,0,Salvador,234242,0,3,Não,683,78325,Não,1,1,1,1,0
8566,Luiz Silva,72,M,Indígena,Não,4,São Paulo,291049,1,4,Sim,445,118489,Sim,1,1,0,0,1
8567,Fernanda Pereira,40,F,Parda,Sim,2,Porto Alegre,26666,1,4,Sim,837,10499,Não,0,0,1,1,0
8568,Ricardo Ferreira,58,M,Parda,Sim,1,Rio de Janeiro,269971,0,1,Não,640,121003,Sim,1,0,0,1,0
8569,Patrícia Silva,80,F,Amarela,Não,2,Goiânia,198216,2,0,Não,792,30495,Sim,1,1,0,1,1
8570,Ricardo Costa,61,M,Preta,Sim,3,São Paulo,94938,3,3,Sim,805,1400,Não,1,0,0,1,1
8571,Luiz Santos,45,M,Branca,Não,2,Fortaleza,88421,0,0,Não,474,19186,Sim,1,0,0,0,0
8572,Antônio Alves,78,M,Preta,Sim,1,Rio de Janeiro,297107,2,0,Sim,467,27409,Não,1,1,1,0,1
8573,Laura Santos,26,F,Parda,Não,1,Brasília,166515,0,4,Sim,740,22207,Não,1,0,1,1,1
8574,Paulo Costa,26,M,Indígena,Sim,2,Rio de Janeiro,65736,1,1,Não,475,21197,Sim,1,1,1,1,0
8575,Miguel Rodrigues,71,M,Indígena,Sim,1,Porto Alegre,57734,3,3,Sim,652,26384,Sim,0,0,0,1,0
8576,Juliana Ferreira,73,F,Indígena,Não,2,Curitiba,94106,2,1,Não,357,11139,Sim,0,0,0,1,0
8577,Patrícia Rodrigues,24,F,Parda,Não,0,Brasília,46006,0,3,Sim,582,21566,Sim,1,1,1,0,0
8578,Carolina Silva,56,F,Branca,Não,3,Fortaleza,38312,3,3,Não,680,7230,Sim,1,1,0,1,1
8579,Ricardo Oliveira,36,M,Branca,Sim,4,São Paulo,280825,1,4,Sim,698,109059,Sim,1,1,1,1,1
8580,Amanda Gomes,20,F,Preta,Não,2,São Paulo,197436,1,3,Sim,408,89114,Não,1,1,1,0,1
8581,Fernanda Alves,54,F,Amarela,Sim,2,Porto Alegre,112418,1,5,Sim,493,41940,Não,1,1,0,0,0
8582,Amanda Rodrigues,62,F,Parda,Não,3,Recife,81065,0,1,Não,707,16236,Não,1,1,0,0,1
8583,Fernanda Pereira,68,F,Preta,Sim,1,Goiânia,64776,3,5,Sim,517,29583,Não,1,0,1,0,0
8584,Camila Pereira,24,F,Preta,Não,0,Curitiba,138405,0,1,Não,833,16229,Sim,1,1,0,0,1
8585,João Gomes,77,M,Parda,Não,2,Curitiba,267958,0,1,Não,730,122050,Sim,1,1,0,1,1
8586,Miguel Souza,62,M,Preta,Não,0,Brasília,117198,1,1,Sim,703,15385,Não,1,0,0,1,0
8587,Laura Oliveira,50,F,Indígena,Não,4,Recife,118559,0,2,Não,480,11235,Não,1,0,0,0,1
8588,Maria Oliveira,40,F,Preta,Sim,3,Recife,57296,0,5,Sim,838,26872,Não,1,1,1,1,1
8589,Carlos Ferreira,52,M,Amarela,Não,3,São Paulo,249201,2,3,Sim,328,31622,Não,1,1,0,0,1
8590,Luiz Oliveira,21,M,Branca,Sim,4,Belo Horizonte,189767,1,0,Não,784,25856,Não,1,0,1,0,0
8591,Eduardo Silva,18,M,Parda,Sim,4,Recife,202697,2,4,Não,704,9033,Não,1,1,0,0,1
8592,Ana Silva,70,F,Preta,Sim,1,Curitiba,220906,1,4,Não,505,33689,Não,1,1,0,0,1
8593,Camila Souza,76,F,Branca,Sim,4,Belo Horizonte,123914,3,0,Não,733,20866,Não,1,0,0,1,1
8594,Maria Souza,47,F,Branca,Não,1,Brasília,176295,1,1,Sim,573,72665,Sim,0,0,1,1,1
8595,Patrícia Rodrigues,70,F,Indígena,Não,2,Curitiba,54562,1,5,Sim,326,18174,Não,1,0,1,0,0
8596,Eduardo Silva,70,M,Amarela,Sim,2,Belo Horizonte,92891,3,5,Sim,724,19324,Sim,1,1,1,1,0
8597,Fernando Gomes,28,M,Indígena,Não,3,Recife,248441,1,1,Sim,814,36584,Não,1,0,0,0,1
8598,Carolina Costa,45,F,Preta,Sim,4,Fortaleza,43096,0,5,Sim,542,8983,Sim,1,0,1,0,0
8599,Camila Ferreira,55,F,Branca,Sim,0,Goiânia,257086,0,1,Sim,495,90920,Sim,0,1,1,0,1
8600,Carolina Gomes,39,F,Preta,Sim,0,Belo Horizonte,161952,1,4,Sim,472,15317,Não,1,0,0,1,0
8601,Juliana Ferreira,42,F,Preta,Sim,4,Brasília,234682,0,0,Não,562,13387,Não,1,0,0,1,1
8602,Paulo Oliveira,75,M,Parda,Não,4,Porto Alegre,22548,1,2,Sim,850,8619,Sim,1,0,1,0,0
8603,Eduardo Silva,74,M,Parda,Sim,1,Brasília,31682,3,2,Não,690,3713,Não,1,0,0,0,0
8604,Paulo Oliveira,24,M,Branca,Sim,0,Fortaleza,76307,2,3,Sim,692,15982,Sim,1,0,1,0,0
8605,Miguel Gomes,45,M,Indígena,Sim,0,Goiânia,61234,2,4,Não,469,9249,Não,1,0,1,1,0
8606,Paulo Costa,34,M,Amarela,Sim,4,Belo Horizonte,100523,3,1,Não,524,4578,Não,1,0,0,0,0
8607,Ricardo Gomes,48,M,Preta,Não,2,Curitiba,246696,1,3,Sim,308,13748,Sim,0,0,1,0,1
8608,Antônio Rodrigues,51,M,Indígena,Sim,4,Belo Horizonte,67627,3,3,Não,573,19925,Não,1,0,0,0,0
8609,Pedro Alves,47,M,Parda,Sim,1,Goiânia,113903,1,4,Sim,393,26656,Sim,1,0,0,1,0
8610,Beatriz Pereira,33,F,Indígena,Não,0,Porto Alegre,69415,0,2,Não,729,13271,Não,1,1,0,0,0
8611,Carlos Costa,53,M,Indígena,Não,0,Fortaleza,198392,1,5,Sim,486,26238,Não,0,0,0,1,1
8612,João Pereira,23,M,Indígena,Não,4,Belo Horizonte,54156,0,3,Sim,394,24201,Sim,1,0,1,1,0
8613,João Ferreira,23,M,Preta,Sim,0,Brasília,221642,0,5,Não,588,23264,Sim,0,0,0,0,1
8614,Laura Costa,65,F,Branca,Não,1,Goiânia,104055,1,1,Sim,770,37151,Não,0,0,1,0,1
8615,Ana Ferreira,68,F,Preta,Não,1,Brasília,36166,0,2,Sim,726,13236,Não,1,0,0,1,1
8616,Eduardo Rodrigues,59,M,Branca,Sim,4,Rio de Janeiro,294362,1,4,Não,301,4293,Não,1,0,0,0,1
8617,Fernando Oliveira,40,M,Amarela,Sim,3,Belo Horizonte,76955,0,2,Não,513,26158,Sim,1,1,1,0,0
8618,Camila Ferreira,64,F,Parda,Sim,3,São Paulo,254605,2,2,Sim,447,44017,Sim,1,1,0,1,1
8619,Miguel Silva,36,M,Branca,Não,4,Salvador,22630,0,5,Sim,392,8117,Não,1,0,0,1,0
8620,Maria Souza,57,F,Parda,Não,1,Porto Alegre,244934,3,2,Sim,653,33361,Não,1,0,0,1,0
8621,Antônio Costa,28,M,Preta,Sim,0,São Paulo,183003,0,4,Sim,703,86559,Sim,1,0,0,1,1
8622,Laura Pereira,54,F,Branca,Sim,1,Brasília,119393,0,5,Não,661,56439,Sim,0,0,0,1,1
8623,João Alves,40,M,Branca,Não,2,Brasília,254653,0,4,Não,584,14423,Sim,1,0,0,0,0
8624,Pedro Silva,78,M,Indígena,Sim,1,Recife,264741,2,2,Não,838,17094,Não,1,1,0,1,1
8625,Luiz Silva,67,M,Preta,Sim,4,Fortaleza,215938,2,1,Não,437,104389,Não,1,1,0,1,1
8626,João Rodrigues,46,M,Indígena,Sim,0,Rio de Janeiro,174013,2,1,Não,759,78618,Não,1,1,0,0,1
8627,Paulo Santos,47,M,Preta,Não,2,Recife,103716,3,3,Sim,516,18955,Não,1,1,1,0,0
8628,Carolina Silva,29,F,Branca,Sim,1,São Paulo,85386,0,2,Sim,501,382,Sim,0,0,0,1,1
8629,Miguel Gomes,33,M,Amarela,Não,2,Goiânia,242312,0,0,Sim,339,57017,Não,1,1,1,1,1
8630,Laura Rodrigues,35,F,Preta,Sim,4,Fortaleza,110421,2,4,Não,352,15942,Não,1,0,0,1,0
8631,Beatriz Gomes,24,F,Amarela,Sim,4,Fortaleza,168699,0,5,Não,354,54706,Não,1,0,0,0,1
8632,Ana Pereira,38,F,Preta,Não,4,Porto Alegre,32388,3,2,Não,667,2777,Não,1,0,0,0,1
8633,Juliana Gomes,61,F,Preta,Não,0,Rio de Janeiro,275605,1,0,Sim,494,69643,Sim,1,1,1,1,1
8634,Juliana Santos,42,F,Parda,Não,0,Curitiba,97728,3,1,Sim,769,18279,Não,1,0,0,0,0
8635,Luiz Alves,29,M,Parda,Não,1,Recife,133480,3,1,Não,639,29434,Não,1,1,0,1,1
8636,Camila Ferreira,26,F,Parda,Não,3,Goiânia,54853,3,4,Sim,706,6056,Sim,1,0,1,0,0
8637,João Pereira,27,M,Branca,Sim,2,Fortaleza,44592,2,5,Não,533,8443,Não,1,1,0,0,1
8638,João Alves,34,M,Preta,Não,2,Curitiba,127026,2,5,Não,388,57652,Não,1,1,0,0,1
8639,Miguel Ferreira,27,M,Branca,Sim,1,São Paulo,169803,3,0,Não,440,36610,Sim,1,1,0,0,1
8640,Camila Costa,34,F,Branca,Sim,3,Curitiba,118666,1,4,Sim,530,54069,Não,1,0,0,0,1
8641,Fernanda Oliveira,59,F,Parda,Não,4,Curitiba,208434,3,1,Não,791,15535,Sim,1,1,0,0,0
8642,Ricardo Santos,73,M,Amarela,Não,4,Brasília,159462,3,1,Não,690,45480,Sim,1,0,0,0,1
8643,Miguel Souza,26,M,Parda,Não,0,Curitiba,122406,1,2,Não,836,12646,Não,0,1,0,0,1
8644,Eduardo Pereira,67,M,Branca,Não,4,Brasília,95167,2,0,Não,505,12907,Não,1,1,0,1,0
8645,Camila Ferreira,45,F,Indígena,Sim,3,Curitiba,115435,0,3,Não,644,11682,Sim,1,0,0,0,1
8646,Juliana Souza,57,F,Amarela,Não,1,Brasília,152129,3,4,Não,699,66123,Não,1,0,0,0,0
8647,Eduardo Souza,54,M,Amarela,Não,0,Porto Alegre,49873,3,0,Não,627,10517,Sim,1,1,0,0,0
8648,Antônio Gomes,66,M,Preta,Sim,4,Brasília,37770,2,3,Sim,707,9249,Sim,1,0,1,1,0
